,PREDICT-RESULT,PREDICT-LABEL,PREDICT-TRUE,PREDICT-FALSE,REAL-LABEL
0,0.981982452987,true,0.981982452987,0.0180175470131,true
1,1.0,true,1.0,0.0,true
2,0.999979800293,true,0.999979800293,2.01997070078e-05,true
3,0.999991630059,true,0.999991630059,8.36994131909e-06,true
4,1.0,true,1.0,0.0,true
5,1.0,true,1.0,0.0,true
6,0.809536067375,false,0.190463932625,0.809536067375,true
7,0.999999997709,false,2.29127368752e-09,0.999999997709,false
8,0.995841880034,true,0.995841880034,0.00415811996559,true
9,0.999999686509,true,0.999999686509,3.13490957397e-07,true
10,0.999940139624,true,0.999940139624,5.98603764946e-05,true
11,0.967976925883,false,0.0320230741175,0.967976925883,false
12,0.999999956381,true,0.999999956381,4.36185830416e-08,true
13,0.999999956381,true,0.999999956381,4.36185830416e-08,true
14,0.999979800293,true,0.999979800293,2.01997070078e-05,true
15,0.968017128178,true,0.968017128178,0.0319828718222,true
16,1.0,true,1.0,0.0,true
17,1.0,true,1.0,0.0,true
18,0.999999956381,true,0.999999956381,4.36185830416e-08,true
19,0.599689111741,false,0.400310888259,0.599689111741,false
20,1.0,true,1.0,0.0,true
21,0.999994388769,true,0.999994388769,5.6112313517e-06,true
22,0.999999956381,true,0.999999956381,4.36185830416e-08,true
23,0.999337719839,false,0.000662280160545,0.999337719839,false
24,0.999999956381,true,0.999999956381,4.36185830416e-08,true
25,0.967976925883,false,0.0320230741175,0.967976925883,true
26,0.999998938894,false,1.06110602026e-06,0.999998938894,false
27,0.999999603216,false,3.96784152015e-07,0.999999603216,false
28,1.0,true,1.0,0.0,true
29,0.999997512266,false,2.48773446071e-06,0.999997512266,false
30,0.970864737326,true,0.970864737326,0.0291352626743,false
31,0.99627638718,true,0.99627638718,0.00372361282023,true
32,0.999999717439,true,0.999999717439,2.8256092915e-07,true
33,0.549081337095,true,0.549081337095,0.450918662905,false
34,0.999999956381,true,0.999999956381,4.36185830416e-08,true
35,0.99999976243,true,0.99999976243,2.37570027246e-07,true
36,0.999999946567,false,5.34331572991e-08,0.999999946567,false
37,0.999705583585,true,0.999705583585,0.000294416415259,true
38,0.999865306542,false,0.00013469345832,0.999865306542,false
39,1.0,true,1.0,0.0,true
40,0.999999686509,true,0.999999686509,3.13490957397e-07,true
41,0.923429944602,true,0.923429944602,0.0765700553979,true
42,0.999999956381,true,0.999999956381,4.36185830416e-08,true
43,0.999999686509,true,0.999999686509,3.13490957397e-07,true
44,1.0,true,1.0,0.0,true
45,1.0,true,1.0,0.0,true
46,0.998812597846,true,0.998812597846,0.00118740215431,true
47,0.583212105259,false,0.416787894741,0.583212105259,true
48,0.999994388769,true,0.999994388769,5.6112313517e-06,true
49,0.999977365465,false,2.26345346534e-05,0.999977365465,false
50,0.999999956381,true,0.999999956381,4.36185830416e-08,true
51,0.999999956381,true,0.999999956381,4.36185830416e-08,true
52,0.99999976243,true,0.99999976243,2.37570027246e-07,true
53,0.999999956381,true,0.999999956381,4.36185830416e-08,true
54,0.999843625674,false,0.000156374325608,0.999843625674,false
55,0.999991630059,true,0.999991630059,8.36994131909e-06,true
56,0.999994388769,true,0.999994388769,5.6112313517e-06,true
57,0.999999956381,true,0.999999956381,4.36185830416e-08,true
58,0.9999931262,false,6.87380036075e-06,0.9999931262,false
59,0.999999956381,true,0.999999956381,4.36185830416e-08,true
60,0.999990746962,false,9.25303836153e-06,0.999990746962,false
61,0.999491594573,false,0.000508405427089,0.999491594573,false
62,1.0,true,1.0,0.0,true
63,0.999999956381,true,0.999999956381,4.36185830416e-08,true
64,1.0,true,1.0,0.0,true
65,1.0,true,1.0,0.0,true
66,1.0,true,1.0,0.0,true
67,1.0,true,1.0,0.0,true
68,0.999999956381,true,0.999999956381,4.36185830416e-08,true
69,1.0,true,1.0,0.0,true
70,1.0,true,1.0,0.0,true
71,0.998811057743,false,0.00118894225658,0.998811057743,false
72,0.980332744701,true,0.980332744701,0.0196672552994,true
73,0.999980291895,true,0.999980291895,1.97081046679e-05,true
74,1.0,true,1.0,0.0,true
75,1.0,true,1.0,0.0,true
76,1.0,true,1.0,0.0,true
77,1.0,true,1.0,0.0,true
78,0.999999956381,true,0.999999956381,4.36185830416e-08,true
79,0.99999976243,true,0.99999976243,2.37570027246e-07,true
80,0.99999965386,false,3.46139665925e-07,0.99999965386,false
81,0.999999956381,true,0.999999956381,4.36185830416e-08,true
82,0.999999946567,false,5.34331572991e-08,0.999999946567,false
83,0.999999717439,true,0.999999717439,2.8256092915e-07,true
84,0.970864737326,true,0.970864737326,0.0291352626743,true
85,0.999816517999,true,0.999816517999,0.000183482001167,true
86,0.999150864817,false,0.000849135183343,0.999150864817,false
87,1.0,true,1.0,0.0,true
88,0.996912644144,true,0.996912644144,0.00308735585632,true
89,0.999999956381,true,0.999999956381,4.36185830416e-08,true
90,0.999999956381,true,0.999999956381,4.36185830416e-08,true
91,1.0,true,1.0,0.0,true
92,1.0,true,1.0,0.0,true
93,0.999999956381,true,0.999999956381,4.36185830416e-08,true
94,0.999999956381,true,0.999999956381,4.36185830416e-08,true
95,1.0,true,1.0,0.0,true
96,0.999975857501,false,2.41424989967e-05,0.999975857501,false
97,0.998678656949,false,0.00132134305094,0.998678656949,false
98,0.995836502868,false,0.00416349713158,0.995836502868,false
99,0.999997512266,false,2.48773446071e-06,0.999997512266,false
100,0.999999717439,true,0.999999717439,2.8256092915e-07,true
101,1.0,true,1.0,0.0,true
102,1.0,true,1.0,0.0,true
103,1.0,true,1.0,0.0,true
104,1.0,true,1.0,0.0,true
105,0.847492721488,true,0.847492721488,0.152507278512,true
106,1.0,true,1.0,0.0,true
107,1.0,true,1.0,0.0,true
108,1.0,true,1.0,0.0,true
109,0.99999965386,false,3.46139665925e-07,0.99999965386,false
110,0.999183675218,true,0.999183675218,0.000816324781995,true
111,0.823514199902,false,0.176485800098,0.823514199902,false
112,0.999999956381,true,0.999999956381,4.36185830416e-08,true
113,0.999999958988,false,4.10121378695e-08,0.999999958988,false
114,0.999999956381,true,0.999999956381,4.36185830416e-08,true
115,0.999827627225,false,0.000172372774721,0.999827627225,false
116,0.999999133797,true,0.999999133797,8.66202784314e-07,true
117,1.0,true,1.0,0.0,true
118,0.999986440079,false,1.35599208446e-05,0.999986440079,false
119,1.0,true,1.0,0.0,true
120,0.999990498675,false,9.50132453159e-06,0.999990498675,false
121,0.938040653584,true,0.938040653584,0.0619593464163,true
122,0.515569844355,true,0.515569844355,0.484430155645,true
123,0.99999976243,true,0.99999976243,2.37570027246e-07,true
124,0.999608770264,true,0.999608770264,0.000391229735895,true
125,0.999995282216,true,0.999995282216,4.71778430289e-06,true
126,0.999999956381,true,0.999999956381,4.36185830416e-08,true
127,0.999999956381,true,0.999999956381,4.36185830416e-08,true
128,0.998583395997,false,0.00141660400345,0.998583395997,false
129,0.999999043586,false,9.56413950872e-07,0.999999043586,false
130,0.999999956381,true,0.999999956381,4.36185830416e-08,true
131,1.0,true,1.0,0.0,true
