,PREDICT-RESULT,PREDICT-LABEL,PREDICT-TRUE,PREDICT-FALSE,REAL-LABEL
0,0.995185171635,true,0.995185171635,0.00481482836496,true
1,0.998380851076,false,0.00161914892418,0.998380851076,false
2,1.0,true,1.0,0.0,true
3,1.0,true,1.0,0.0,true
4,0.9999997515,true,0.9999997515,2.48499778985e-07,true
5,1.0,true,1.0,0.0,true
6,0.999999952569,false,4.7430562668e-08,0.999999952569,false
7,0.995982801532,true,0.995982801532,0.00401719846761,true
8,0.779667357281,true,0.779667357281,0.220332642719,true
9,0.999999952214,true,0.999999952214,4.77856269372e-08,true
10,1.0,true,1.0,0.0,true
11,0.999999952214,true,0.999999952214,4.77856269372e-08,true
12,0.9999997515,true,0.9999997515,2.48499778985e-07,true
13,1.0,true,1.0,0.0,true
14,0.999999864429,true,0.999999864429,1.35571221872e-07,true
15,1.0,true,1.0,0.0,true
16,0.9983542892,true,0.9983542892,0.00164571079976,true
17,0.999947699786,false,5.23002135056e-05,0.999947699786,false
18,1.0,true,1.0,0.0,true
19,0.999999952214,true,0.999999952214,4.77856269372e-08,true
20,0.998896570539,false,0.00110342946093,0.998896570539,true
21,0.999999952214,true,0.999999952214,4.77856269372e-08,true
22,0.779667357281,true,0.779667357281,0.220332642719,true
23,0.999999952214,true,0.999999952214,4.77856269372e-08,true
24,1.0,true,1.0,0.0,true
25,0.90729109737,true,0.90729109737,0.0927089026299,true
26,0.999999952214,true,0.999999952214,4.77856269372e-08,true
27,0.999999952214,true,0.999999952214,4.77856269372e-08,true
28,1.0,true,1.0,0.0,true
29,0.999999952214,true,0.999999952214,4.77856269372e-08,true
30,0.998956421348,false,0.00104357865247,0.998956421348,false
31,0.999999997803,false,2.19661369085e-09,0.999999997803,false
32,0.587347876048,true,0.587347876048,0.412652123952,true
33,0.999999952214,true,0.999999952214,4.77856269372e-08,true
34,0.999993112413,false,6.88758662883e-06,0.999993112413,false
35,0.999999952214,true,0.999999952214,4.77856269372e-08,true
36,0.999999952214,true,0.999999952214,4.77856269372e-08,true
37,1.0,true,1.0,0.0,true
38,0.995185171635,true,0.995185171635,0.00481482836496,true
39,0.995185171635,true,0.995185171635,0.00481482836496,true
40,0.90729109737,true,0.90729109737,0.0927089026299,true
41,1.0,true,1.0,0.0,true
42,0.999998990759,true,0.999998990759,1.00924068037e-06,true
43,0.999979633879,true,0.999979633879,2.0366120788e-05,true
44,0.999993060853,true,0.999993060853,6.939146613e-06,true
45,0.999921956442,true,0.999921956442,7.80435576721e-05,true
46,0.999827010114,true,0.999827010114,0.000172989885671,true
47,0.9983542892,true,0.9983542892,0.00164571079976,true
48,0.995185171635,true,0.995185171635,0.00481482836496,true
49,1.0,true,1.0,0.0,true
50,0.99999056433,true,0.99999056433,9.43566963539e-06,true
51,0.999999952214,true,0.999999952214,4.77856269372e-08,true
52,0.999999952214,true,0.999999952214,4.77856269372e-08,true
53,0.999998990759,true,0.999998990759,1.00924068037e-06,true
54,0.999947699786,false,5.23002135056e-05,0.999947699786,false
55,1.0,true,1.0,0.0,true
56,0.90729109737,true,0.90729109737,0.0927089026299,true
57,1.0,true,1.0,0.0,true
58,0.999999952214,true,0.999999952214,4.77856269372e-08,true
59,1.0,true,1.0,0.0,true
60,1.0,true,1.0,0.0,true
61,0.999999952214,true,0.999999952214,4.77856269372e-08,true
62,1.0,true,1.0,0.0,true
63,0.999999865436,false,1.34563879378e-07,0.999999865436,false
64,0.999999673884,false,3.26115954974e-07,0.999999673884,false
65,1.0,true,1.0,0.0,true
66,0.999940971706,true,0.999940971706,5.90282940651e-05,true
67,0.999996194874,false,3.80512606143e-06,0.999996194874,false
68,0.999998990759,true,0.999998990759,1.00924068037e-06,true
69,0.997593396626,true,0.997593396626,0.00240660337384,true
70,0.999999952214,true,0.999999952214,4.77856269372e-08,true
71,1.0,true,1.0,0.0,true
72,0.90729109737,true,0.90729109737,0.0927089026299,true
73,0.868280398342,false,0.131719601658,0.868280398342,true
74,1.0,true,1.0,0.0,true
75,1.0,true,1.0,0.0,true
76,0.779667357281,true,0.779667357281,0.220332642719,true
77,0.999940971706,true,0.999940971706,5.90282940651e-05,true
78,1.0,true,1.0,0.0,true
79,0.999979633879,true,0.999979633879,2.0366120788e-05,true
80,0.999999074786,false,9.2521368276e-07,0.999999074786,false
81,0.999999952214,true,0.999999952214,4.77856269372e-08,true
82,0.995185171635,true,0.995185171635,0.00481482836496,true
83,0.99999906379,false,9.36209689487e-07,0.99999906379,false
84,0.999999952214,true,0.999999952214,4.77856269372e-08,true
85,1.0,true,1.0,0.0,true
86,0.999917905972,false,8.20940280285e-05,0.999917905972,false
87,0.995185171635,true,0.995185171635,0.00481482836496,true
88,0.960521321195,true,0.960521321195,0.0394786788048,true
89,0.99999001556,false,9.98444024818e-06,0.99999001556,false
90,1.0,true,1.0,0.0,true
91,0.999999952214,true,0.999999952214,4.77856269372e-08,true
92,1.0,true,1.0,0.0,true
93,0.998896570539,false,0.00110342946093,0.998896570539,true
94,0.995185171635,true,0.995185171635,0.00481482836496,true
95,0.999999952214,true,0.999999952214,4.77856269372e-08,true
96,1.0,true,1.0,0.0,true
97,0.999999952214,true,0.999999952214,4.77856269372e-08,true
98,1.0,true,1.0,0.0,true
99,0.999999952214,true,0.999999952214,4.77856269372e-08,true
100,0.999999952214,true,0.999999952214,4.77856269372e-08,true
101,0.996085010616,false,0.00391498938383,0.996085010616,false
102,0.999999791739,false,2.08260706573e-07,0.999999791739,false
103,0.999921956442,true,0.999921956442,7.80435576721e-05,true
104,0.999827010114,true,0.999827010114,0.000172989885671,true
105,1.0,true,1.0,0.0,true
106,0.999999952214,true,0.999999952214,4.77856269372e-08,true
107,0.885875819702,false,0.114124180298,0.885875819702,false
108,0.965629643957,true,0.965629643957,0.0343703560428,true
109,0.999999952214,true,0.999999952214,4.77856269372e-08,true
