,PREDICT-RESULT,PREDICT-LABEL,PREDICT-TRUE,PREDICT-FALSE,REAL-LABEL
0,0.999999948547,true,0.999999948547,5.14531192988e-08,true
1,0.998833725268,false,0.00116627473163,0.998833725268,false
2,1.0,true,1.0,0.0,true
3,0.999999948547,true,0.999999948547,5.14531192988e-08,true
4,0.99989478111,false,0.000105218890045,0.99989478111,false
5,1.0,true,1.0,0.0,true
6,0.999999948547,true,0.999999948547,5.14531192988e-08,true
7,0.999999092082,false,9.0791847287e-07,0.999999092082,false
8,0.999991972485,true,0.999991972485,8.0275150271e-06,true
9,0.999058232184,false,0.00094176781626,0.999058232184,false
10,0.999974359109,false,2.56408914924e-05,0.999974359109,false
11,0.905747997623,true,0.905747997623,0.0942520023765,true
12,0.999999948547,true,0.999999948547,5.14531192988e-08,true
13,0.999998837772,true,0.999998837772,1.16222800313e-06,true
14,0.999998837772,true,0.999998837772,1.16222800313e-06,true
15,0.999999948547,true,0.999999948547,5.14531192988e-08,true
16,0.999999954848,false,4.51521152894e-08,0.999999954848,false
17,0.999974154184,true,0.999974154184,2.58458164072e-05,true
18,0.999980934387,false,1.90656133394e-05,0.999980934387,false
19,0.999772029014,true,0.999772029014,0.000227970986401,true
20,1.0,true,1.0,0.0,true
21,0.53141243616,true,0.53141243616,0.46858756384,true
22,1.0,true,1.0,0.0,true
23,0.999992844856,false,7.15514377614e-06,0.999992844856,false
24,0.998945456771,false,0.00105454322857,0.998945456771,false
25,1.0,true,1.0,0.0,true
26,0.999999715617,false,2.84382817047e-07,0.999999715617,false
27,0.999999863147,false,1.36853430503e-07,0.999999863147,false
28,0.999978609895,true,0.999978609895,2.13901048139e-05,true
29,0.985243402197,false,0.0147565978031,0.985243402197,true
30,0.999999616545,true,0.999999616545,3.83454683252e-07,true
31,0.843072455198,false,0.156927544802,0.843072455198,false
32,0.9999989801,false,1.0199004578e-06,0.9999989801,false
33,0.999935123999,false,6.4876000608e-05,0.999935123999,false
34,1.0,true,1.0,0.0,true
35,0.999996612574,false,3.38742613893e-06,0.999996612574,false
36,1.0,true,1.0,0.0,true
37,1.0,true,1.0,0.0,true
38,0.99999773253,false,2.26747018903e-06,0.99999773253,false
39,1.0,true,1.0,0.0,true
40,0.999923749859,true,0.999923749859,7.62501407509e-05,true
41,1.0,true,1.0,0.0,true
42,0.991703942581,true,0.991703942581,0.00829605741873,true
43,0.999824251351,true,0.999824251351,0.000175748648707,true
44,1.0,true,1.0,0.0,true
45,0.999999993941,false,6.05864681163e-09,0.999999993941,false
46,1.0,true,1.0,0.0,true
47,0.999993233769,false,6.76623052624e-06,0.999993233769,false
48,0.999992844856,false,7.15514377614e-06,0.999992844856,false
49,0.999584979788,false,0.000415020211538,0.999584979788,false
50,0.999994400258,false,5.59974201657e-06,0.999994400258,false
51,0.998945456771,false,0.00105454322857,0.998945456771,true
52,0.99998974668,true,0.99998974668,1.02533198041e-05,true
53,0.903940119853,true,0.903940119853,0.0960598801473,false
54,0.782912812471,true,0.782912812471,0.217087187529,true
55,0.999999092082,false,9.0791847287e-07,0.999999092082,false
56,1.0,true,1.0,0.0,true
57,0.999999092082,false,9.0791847287e-07,0.999999092082,false
58,0.97613894137,false,0.0238610586303,0.97613894137,false
59,0.998740636995,true,0.998740636995,0.00125936300488,true
60,0.99999999797,false,2.03033863982e-09,0.99999999797,false
61,1.0,true,1.0,0.0,true
62,0.999999881545,false,1.18455016015e-07,0.999999881545,false
63,0.999923749859,true,0.999923749859,7.62501407509e-05,true
